id,VehicleMake,VehicleModel,VehicleManufactureYear,Year,SuggestionField
30083,SUZUKI,SUZUKI SX4 1.6 GLX CVT ALLGRIP (AWD),20150101,2015,SUZUKI SX4 1.6 GLX CVT ALLGRIP (AWD) 2015
30104,SUZUKI,SUZUKI ERTIGA 1.4 GA,20150101,2015,SUZUKI ERTIGA 1.4 GA 2015
30106,SUZUKI,SUZUKI ERTIGA 1.4 GL,20150101,2015,SUZUKI ERTIGA 1.4 GL 2015
30108,SUZUKI,SUZUKI ERTIGA 1.4 GL A/T,20150101,2015,SUZUKI ERTIGA 1.4 GL A/T 2015
30110,SUZUKI,SUZUKI ERTIGA 1.4 GLX,20150101,2015,SUZUKI ERTIGA 1.4 GLX 2015
30112,SUZUKI,SUZUKI ERTIGA 1.4 GLX A/T,20150101,2015,SUZUKI ERTIGA 1.4 GLX A/T 2015
30117,SUZUKI,SUZUKI KIZASHI 2.4 SDLX,20150101,2015,SUZUKI KIZASHI 2.4 SDLX 2015
30122,SUZUKI,SUZUKI KIZASHI 2.4 SDLX CVT,20150101,2015,SUZUKI KIZASHI 2.4 SDLX CVT 2015
30186,SUZUKI,SUZUKI GRAND VITARA 2.4 DUNE,20150101,2015,SUZUKI GRAND VITARA 2.4 DUNE 2015
30190,SUZUKI,SUZUKI GRAND VITARA 2.4 DUNE A/T,20150101,2015,SUZUKI GRAND VITARA 2.4 DUNE A/T 2015
30194,SUZUKI,SUZUKI GRAND VITARA 2.4 SUMMIT,20150101,2015,SUZUKI GRAND VITARA 2.4 SUMMIT 2015
30198,SUZUKI,SUZUKI GRAND VITARA 2.4 SUMMIT A/T,20150101,2015,SUZUKI GRAND VITARA 2.4 SUMMIT A/T 2015
30247,TATA,TATA INDICA 1.4 LE,20150101,2015,TATA INDICA 1.4 LE 2015
30256,TATA,TATA INDICA 1.4 LE LTD,20150101,2015,TATA INDICA 1.4 LE LTD 2015
30304,TATA,TATA INDICA VISTA 1.4 INI BOUNCE,20150101,2015,TATA INDICA VISTA 1.4 INI BOUNCE 2015
30317,TATA,TATA INDICA VISTA 1.4 AURA,20150101,2015,TATA INDICA VISTA 1.4 AURA 2015
30324,TATA,TATA INDICA VISTA 1.4 IGNIS,20150101,2015,TATA INDICA VISTA 1.4 IGNIS 2015
30352,TATA,TATA INDIGO 1.4 MANZA INI,20150101,2015,TATA INDIGO 1.4 MANZA INI 2015
30356,TATA,TATA INDIGO 1.4 MANZA IGNIS,20150101,2015,TATA INDIGO 1.4 MANZA IGNIS 2015
30384,TATA,TATA SUPER ACE 1.4 TCIC DLS P/U D/S,20150101,2015,TATA SUPER ACE 1.4 TCIC DLS P/U D/S 2015
30388,TATA,TATA SUPER ACE 1.4 TCIC DLE P/U D/S,20150101,2015,TATA SUPER ACE 1.4 TCIC DLE P/U D/S 2015
30431,TATA,TATA 207 3.0 DI D/S S/C,20150101,2015,TATA 207 3.0 DI D/S S/C 2015
30445,TATA,TATA XENON 2.2 DLE S/C D/S,20150101,2015,TATA XENON 2.2 DLE S/C D/S 2015
30449,TATA,TATA XENON 2.2 DLE SWB P/U S/C,20150101,2015,TATA XENON 2.2 DLE SWB P/U S/C 2015
30452,TATA,TATA XENON XT 2.2 DICOR P/U S/C,20150101,2015,TATA XENON XT 2.2 DICOR P/U S/C 2015
30460,TATA,TATA XENON XT 2.2 DICOR 4X4 P/U S/C,20150101,2015,TATA XENON XT 2.2 DICOR 4X4 P/U S/C 2015
30468,TATA,TATA XENON 2.2 DLE D/C P/U,20150101,2015,TATA XENON 2.2 DLE D/C P/U 2015
30471,TATA,TATA XENON XT 2.2 DICOR P/U D/C,20150101,2015,TATA XENON XT 2.2 DICOR P/U D/C 2015
30479,TATA,TATA XENON 2.2 DLE 4X4 P/U D/C,20150101,2015,TATA XENON 2.2 DLE 4X4 P/U D/C 2015
30482,TATA,TATA XENON XT 2.2 DICOR 4X4 P/U D/C,20150101,2015,TATA XENON XT 2.2 DICOR 4X4 P/U D/C 2015
30488,TATA,TATA XENON 3.0 BASELINE P/U S/C,20150101,2015,TATA XENON 3.0 BASELINE P/U S/C 2015
30499,TATA,TATA XENON 3.0 DICOR 4X4 P/U S/C,20150101,2015,TATA XENON 3.0 DICOR 4X4 P/U S/C 2015
30508,TATA,TATA XENON 3.0 DICOR P/U D/C,20150101,2015,TATA XENON 3.0 DICOR P/U D/C 2015
30563,TOYOTA,TOYOTA YARIS 1.0 XS 5DR,20150101,2015,TOYOTA YARIS 1.0 XS 5DR 2015
30587,TOYOTA,TOYOTA YARIS 1.3 XS 5DR,20150101,2015,TOYOTA YARIS 1.3 XS 5DR 2015
30608,TOYOTA,TOYOTA YARIS 1.3 XS CVT 5DR,20150101,2015,TOYOTA YARIS 1.3 XS CVT 5DR 2015
30650,TOYOTA,TOYOTA YARIS 1.5 XS 5DR (HYBRID),20150101,2015,TOYOTA YARIS 1.5 XS 5DR (HYBRID) 2015
30658,TOYOTA,TOYOTA ETIOS 1.5 XI 5DR,20150101,2015,TOYOTA ETIOS 1.5 XI 5DR 2015
30662,TOYOTA,TOYOTA ETIOS 1.5 XS 5DR,20150101,2015,TOYOTA ETIOS 1.5 XS 5DR 2015
30664,TOYOTA,TOYOTA ETIOS 1.5 SPORT 5DR,20150101,2015,TOYOTA ETIOS 1.5 SPORT 5DR 2015
30666,TOYOTA,TOYOTA ETIOS CROSS 1.5 XS 5DR,20150101,2015,TOYOTA ETIOS CROSS 1.5 XS 5DR 2015
30670,TOYOTA,TOYOTA ETIOS 1.5 XI,20150101,2015,TOYOTA ETIOS 1.5 XI 2015
30674,TOYOTA,TOYOTA ETIOS 1.5 XS,20150101,2015,TOYOTA ETIOS 1.5 XS 2015
30676,TOYOTA,TOYOTA COROLLA QUEST 1.6,20150101,2015,TOYOTA COROLLA QUEST 1.6 2015
30678,TOYOTA,TOYOTA COROLLA QUEST 1.6 A/T,20150101,2015,TOYOTA COROLLA QUEST 1.6 A/T 2015
30680,TOYOTA,TOYOTA COROLLA QUEST 1.6 PLUS,20150101,2015,TOYOTA COROLLA QUEST 1.6 PLUS 2015
31206,TOYOTA,TOYOTA COROLLA 1.3 ESTEEM,20150101,2015,TOYOTA COROLLA 1.3 ESTEEM 2015
31213,TOYOTA,TOYOTA COROLLA 1.3 PRESTIGE,20150101,2015,TOYOTA COROLLA 1.3 PRESTIGE 2015
31226,TOYOTA,TOYOTA COROLLA 1.4D ESTEEM,20150101,2015,TOYOTA COROLLA 1.4D ESTEEM 2015
31228,TOYOTA,TOYOTA COROLLA 1.4D PRESTIGE,20150101,2015,TOYOTA COROLLA 1.4D PRESTIGE 2015
31237,TOYOTA,TOYOTA COROLLA 1.6 ESTEEM,20150101,2015,TOYOTA COROLLA 1.6 ESTEEM 2015
31246,TOYOTA,TOYOTA COROLLA 1.6 PRESTIGE,20150101,2015,TOYOTA COROLLA 1.6 PRESTIGE 2015
31257,TOYOTA,TOYOTA COROLLA 1.6 PRESTIGE CVT,20150101,2015,TOYOTA COROLLA 1.6 PRESTIGE CVT 2015
31263,TOYOTA,TOYOTA COROLLA 1.6 SPRINTER,20150101,2015,TOYOTA COROLLA 1.6 SPRINTER 2015
31285,TOYOTA,TOYOTA COROLLA 1.8 PRESTIGE,20150101,2015,TOYOTA COROLLA 1.8 PRESTIGE 2015
31290,TOYOTA,TOYOTA COROLLA 1.8 EXCLUSIVE,20150101,2015,TOYOTA COROLLA 1.8 EXCLUSIVE 2015
31295,TOYOTA,TOYOTA COROLLA 1.8 EXCLUSIVE CVT,20150101,2015,TOYOTA COROLLA 1.8 EXCLUSIVE CVT 2015
31320,TOYOTA,TOYOTA VERSO 1.6 S,20150101,2015,TOYOTA VERSO 1.6 S 2015
31331,TOYOTA,TOYOTA VERSO 1.6 SX,20150101,2015,TOYOTA VERSO 1.6 SX 2015
31340,TOYOTA,TOYOTA VERSO 1.8 SX CVT,20150101,2015,TOYOTA VERSO 1.8 SX CVT 2015
31351,TOYOTA,TOYOTA VERSO 1.8 TX,20150101,2015,TOYOTA VERSO 1.8 TX 2015
31355,TOYOTA,TOYOTA VERSO 1.8 TX CVT,20150101,2015,TOYOTA VERSO 1.8 TX CVT 2015
31362,TOYOTA,TOYOTA VERSO 2.0D-4D TX,20150101,2015,TOYOTA VERSO 2.0D-4D TX 2015
31704,TOYOTA,TOYOTA HILUX 2.0 VVTI P/U S/C,20150101,2015,TOYOTA HILUX 2.0 VVTI P/U S/C 2015
31712,TOYOTA,TOYOTA HILUX 2.0 VVTI S P/U S/C,20150101,2015,TOYOTA HILUX 2.0 VVTI S P/U S/C 2015
31726,TOYOTA,TOYOTA HILUX 2.5 D-4D P/U S/C,20150101,2015,TOYOTA HILUX 2.5 D-4D P/U S/C 2015
31734,TOYOTA,TOYOTA HILUX 2.5 D-4D S P/U S/C,20150101,2015,TOYOTA HILUX 2.5 D-4D S P/U S/C 2015
31748,TOYOTA,TOYOTA HILUX 2.5 D-4D SRX R/B P/U S/C,20150101,2015,TOYOTA HILUX 2.5 D-4D SRX R/B P/U S/C 2015
31759,TOYOTA,TOYOTA HILUX 2.5 D-4D SRX 4X4 P/U S/C,20150101,2015,TOYOTA HILUX 2.5 D-4D SRX 4X4 P/U S/C 2015
31764,TOYOTA,TOYOTA HILUX 2.5 D-4D R/B SRX P/U XTRA CAB,20150101,2015,TOYOTA HILUX 2.5 D-4D R/B SRX P/U XTRA CAB 2015
31780,TOYOTA,TOYOTA HILUX 2.5D-4D SRX 4X4 P/U D/C,20150101,2015,TOYOTA HILUX 2.5D-4D SRX 4X4 P/U D/C 2015
31886,TOYOTA,TOYOTA HILUX 2.5 D-4D LEGEND 45 R/B P/U D/C,20150101,2015,TOYOTA HILUX 2.5 D-4D LEGEND 45 R/B P/U D/C 2015
31888,TOYOTA,TOYOTA HILUX 2.7 VVTI LEGEND 45 R/B P/U S/C,20150101,2015,TOYOTA HILUX 2.7 VVTI LEGEND 45 R/B P/U S/C 2015
31890,TOYOTA,TOYOTA HILUX 2.7 VVTI LEGEND 45 R/B P/U D/C,20150101,2015,TOYOTA HILUX 2.7 VVTI LEGEND 45 R/B P/U D/C 2015
31892,TOYOTA,TOYOTA HILUX 3.0 D-4D LEGEND 45 R/B P/U S/C,20150101,2015,TOYOTA HILUX 3.0 D-4D LEGEND 45 R/B P/U S/C 2015
31894,TOYOTA,TOYOTA HILUX 3.0 D-4D LEGEND 45 4X4 P/U S/C,20150101,2015,TOYOTA HILUX 3.0 D-4D LEGEND 45 4X4 P/U S/C 2015
31896,TOYOTA,TOYOTA HILUX 3.0D-4D LEGEND 45 XTRA CAB P/U,20150101,2015,TOYOTA HILUX 3.0D-4D LEGEND 45 XTRA CAB P/U 2015
31898,TOYOTA,TOYOTA HILUX 3.0D-4D LEGEND 45 4X4 XTRA CAB P/U,20150101,2015,TOYOTA HILUX 3.0D-4D LEGEND 45 4X4 XTRA CAB P/U 2015
31900,TOYOTA,TOYOTA HILUX 3.0 D-4D LEGEND 45 R/B P/U D/C,20150101,2015,TOYOTA HILUX 3.0 D-4D LEGEND 45 R/B P/U D/C 2015
31902,TOYOTA,TOYOTA HILUX 3.0D-4D LEGEND 45 R/B A/T P/U D/C,20150101,2015,TOYOTA HILUX 3.0D-4D LEGEND 45 R/B A/T P/U D/C 2015
31904,TOYOTA,TOYOTA HILUX 3.0 D-4D LEGEND 45 4X4 P/U D/C,20150101,2015,TOYOTA HILUX 3.0 D-4D LEGEND 45 4X4 P/U D/C 2015
31906,TOYOTA,TOYOTA HILUX 3.0 D-4D LEGEND 45 4X4 A/T P/U D/C,20150101,2015,TOYOTA HILUX 3.0 D-4D LEGEND 45 4X4 A/T P/U D/C 2015
31908,TOYOTA,TOYOTA HILUX 4.0 V6 LEGEND 45 R/B A/T P/U D/C,20150101,2015,TOYOTA HILUX 4.0 V6 LEGEND 45 R/B A/T P/U D/C 2015
31910,TOYOTA,TOYOTA HILUX 4.0 V6 LEGEND 45 4X4 A/T P/U D/C,20150101,2015,TOYOTA HILUX 4.0 V6 LEGEND 45 4X4 A/T P/U D/C 2015
32322,TOYOTA,TOYOTA AVANZA 1.3 S F/C P/V,20150101,2015,TOYOTA AVANZA 1.3 S F/C P/V 2015
32332,TOYOTA,TOYOTA AVANZA  1.3 S,20150101,2015,TOYOTA AVANZA  1.3 S 2015
32343,TOYOTA,TOYOTA AVANZA 1.3 SX,20150101,2015,TOYOTA AVANZA 1.3 SX 2015
32353,TOYOTA,TOYOTA AVANZA 1.5 SX,20150101,2015,TOYOTA AVANZA 1.5 SX 2015
32357,TOYOTA,TOYOTA AVANZA 1.5 SX A/T,20150101,2015,TOYOTA AVANZA 1.5 SX A/T 2015
32367,TOYOTA,TOYOTA AVANZA 1.5 TX,20150101,2015,TOYOTA AVANZA 1.5 TX 2015
32372,TOYOTA,TOYOTA INNOVA 2.7 VVTI 7 SEAT,20150101,2015,TOYOTA INNOVA 2.7 VVTI 7 SEAT 2015
32377,TOYOTA,TOYOTA INNOVA 2.7 VVTI 8 SEAT,20150101,2015,TOYOTA INNOVA 2.7 VVTI 8 SEAT 2015
32414,TOYOTA,TOYOTA FORTUNER 2.5D-4D RB,20150101,2015,TOYOTA FORTUNER 2.5D-4D RB 2015
32418,TOYOTA,TOYOTA FORTUNER 2.5D-4D RB A/T,20150101,2015,TOYOTA FORTUNER 2.5D-4D RB A/T 2015
32428,TOYOTA,TOYOTA FORTUNER 3.0D-4D R/B,20150101,2015,TOYOTA FORTUNER 3.0D-4D R/B 2015
32437,TOYOTA,TOYOTA FORTUNER 3.0D-4D R/B A/T,20150101,2015,TOYOTA FORTUNER 3.0D-4D R/B A/T 2015
32449,TOYOTA,TOYOTA FORTUNER 3.0D-4D 4X4,20150101,2015,TOYOTA FORTUNER 3.0D-4D 4X4 2015
32457,TOYOTA,TOYOTA FORTUNER 3.0D-4D 4X4 A/T,20150101,2015,TOYOTA FORTUNER 3.0D-4D 4X4 A/T 2015
32469,TOYOTA,TOYOTA FORTUNER 4.0 V6 RB A/T,20150101,2015,TOYOTA FORTUNER 4.0 V6 RB A/T 2015
32485,TOYOTA,TOYOTA FORTUNER 4.0 V6 A/T 4X4,20150101,2015,TOYOTA FORTUNER 4.0 V6 A/T 4X4 2015
32652,TOYOTA,TOYOTA QUANTUM 2.5 D-4D F/C P/V,20150101,2015,TOYOTA QUANTUM 2.5 D-4D F/C P/V 2015
32663,TOYOTA,TOYOTA QUANTUM 2.5 D-4D LWB F/C P/V,20150101,2015,TOYOTA QUANTUM 2.5 D-4D LWB F/C P/V 2015
32666,TOYOTA,TOYOTA QUANTUM 2.5 D-4D CREWCAB F/C P/V,20150101,2015,TOYOTA QUANTUM 2.5 D-4D CREWCAB F/C P/V 2015
32677,TOYOTA,TOYOTA QUANTUM 2.7 F/C P/V,20150101,2015,TOYOTA QUANTUM 2.7 F/C P/V 2015
32688,TOYOTA,TOYOTA QUANTUM 2.7 LWB F/C P/V,20150101,2015,TOYOTA QUANTUM 2.7 LWB F/C P/V 2015
32691,TOYOTA,TOYOTA QUANTUM 2.7 CREWCAB F/C P/V,20150101,2015,TOYOTA QUANTUM 2.7 CREWCAB F/C P/V 2015
32700,TOYOTA,TOYOTA QUANTUM 2.5 D-4D 10 SEAT,20150101,2015,TOYOTA QUANTUM 2.5 D-4D 10 SEAT 2015
32711,TOYOTA,TOYOTA QUANTUM 2.5 D-4D 14 SEAT,20150101,2015,TOYOTA QUANTUM 2.5 D-4D 14 SEAT 2015
32717,TOYOTA,TOYOTA QUANTUM 2.5 D-4D SESFIKILE 16S,20150101,2015,TOYOTA QUANTUM 2.5 D-4D SESFIKILE 16S 2015
32726,TOYOTA,TOYOTA QUANTUM 2.7 10 SEAT,20150101,2015,TOYOTA QUANTUM 2.7 10 SEAT 2015
32736,TOYOTA,TOYOTA QUANTUM 2.7 SESFIKILE 16S,20150101,2015,TOYOTA QUANTUM 2.7 SESFIKILE 16S 2015
32747,TOYOTA,TOYOTA QUANTUM 2.7 14 SEAT,20150101,2015,TOYOTA QUANTUM 2.7 14 SEAT 2015
32777,TOYOTA,TOYOTA PRIUS 1.8L EXCLUSIVE 5DR,20150101,2015,TOYOTA PRIUS 1.8L EXCLUSIVE 5DR 2015
32920,TOYOTA,TOYOTA LANDCRUISER 76 4.2D S/W,20150101,2015,TOYOTA LANDCRUISER 76 4.2D S/W 2015
32929,TOYOTA,TOYOTA LANDCRUISER 78 4.2D S/W,20150101,2015,TOYOTA LANDCRUISER 78 4.2D S/W 2015
32932,TOYOTA,TOYOTA LANDCRUISER 76 4.5D V8 S/W,20150101,2015,TOYOTA LANDCRUISER 76 4.5D V8 S/W 2015
32939,TOYOTA,TOYOTA LAND CRUISER 79 4.0P P/U S/C,20150101,2015,TOYOTA LAND CRUISER 79 4.0P P/U S/C 2015
33018,TOYOTA,TOYOTA LAND CRUISER 79 4.2D P/U S/C,20150101,2015,TOYOTA LAND CRUISER 79 4.2D P/U S/C 2015
33025,TOYOTA,TOYOTA LAND CRUISER 79 4.0P P/U D/C,20150101,2015,TOYOTA LAND CRUISER 79 4.0P P/U D/C 2015
33029,TOYOTA,TOYOTA LAND CRUISER 79 4.2D P/U D/C,20150101,2015,TOYOTA LAND CRUISER 79 4.2D P/U D/C 2015
33032,TOYOTA,TOYOTA LAND CRUISER 79 4.5D P/U S/C,20150101,2015,TOYOTA LAND CRUISER 79 4.5D P/U S/C 2015
33035,TOYOTA,TOYOTA LAND CRUISER 79 4.5D P/U D/C,20150101,2015,TOYOTA LAND CRUISER 79 4.5D P/U D/C 2015
33066,TOYOTA,TOYOTA PRADO TX 3.0 TDI A/T,20150101,2015,TOYOTA PRADO TX 3.0 TDI A/T 2015
33081,TOYOTA,TOYOTA PRADO VX 3.0 TDI A/T,20150101,2015,TOYOTA PRADO VX 3.0 TDI A/T 2015
33153,TOYOTA,TOYOTA L/CRUISER FJ 4.0 V6 CRUISER,20150101,2015,TOYOTA L/CRUISER FJ 4.0 V6 CRUISER 2015
33158,TOYOTA,TOYOTA L/CRUISER FJ 4.0 V6 SPORT CRUISER,20150101,2015,TOYOTA L/CRUISER FJ 4.0 V6 SPORT CRUISER 2015
33170,TOYOTA,TOYOTA LANDCRUISER 200 V8 4.5D VX A/T,20150101,2015,TOYOTA LANDCRUISER 200 V8 4.5D VX A/T 2015
33181,TOYOTA,TOYOTA LANDCRUISER 200 V8 4.6 VX A/T,20150101,2015,TOYOTA LANDCRUISER 200 V8 4.6 VX A/T 2015
33185,TOYOTA,TOYOTA 86 2.0,20150101,2015,TOYOTA 86 2.0 2015
33189,TOYOTA,TOYOTA 86 2.0 HIGH,20150101,2015,TOYOTA 86 2.0 HIGH 2015
33193,TOYOTA,TOYOTA 86 2.0 HIGH A/T,20150101,2015,TOYOTA 86 2.0 HIGH A/T 2015
33205,US TRUCK,US TRUCK US TRUCK 1500 4X4 P/U S/C,20150101,2015,US TRUCK US TRUCK 1500 4X4 P/U S/C 2015
33211,US TRUCK,US TRUCK US TRUCK SRT10 P/U S/C,20150101,2015,US TRUCK US TRUCK SRT10 P/U S/C 2015
33219,US TRUCK,US TRUCK US TRUCK 1500 4X4 P/U D/C,20150101,2015,US TRUCK US TRUCK 1500 4X4 P/U D/C 2015
33267,VOLKSWAGEN,VOLKSWAGEN POLO VIVO GP 1.4 CONCEPTLINE 5DR,20150101,2015,VOLKSWAGEN POLO VIVO GP 1.4 CONCEPTLINE 5DR 2015
33272,VOLKSWAGEN,VOLKSWAGEN POLO VIVO GP 1.4 BLUELINE 5DR,20150101,2015,VOLKSWAGEN POLO VIVO GP 1.4 BLUELINE 5DR 2015
33280,VOLKSWAGEN,VOLKSWAGEN POLO VIVO GP 1.4 TRENDLINE 5DR,20150101,2015,VOLKSWAGEN POLO VIVO GP 1.4 TRENDLINE 5DR 2015
33285,VOLKSWAGEN,VOLKSWAGEN POLO VIVO GP 1.4 TRENDLINE TIP 5DR,20150101,2015,VOLKSWAGEN POLO VIVO GP 1.4 TRENDLINE TIP 5DR 2015
33299,VOLKSWAGEN,VOLKSWAGEN POLO VIVO GP 1.6 COMFORTLINE 5DR,20150101,2015,VOLKSWAGEN POLO VIVO GP 1.6 COMFORTLINE 5DR 2015
33301,VOLKSWAGEN,VOLKSWAGEN POLO VIVO GP 1.6 GT 5DR,20150101,2015,VOLKSWAGEN POLO VIVO GP 1.6 GT 5DR 2015
33304,VOLKSWAGEN,VOLKSWAGEN POLO VIVO GP 1.6 MAXX 5DR,20150101,2015,VOLKSWAGEN POLO VIVO GP 1.6 MAXX 5DR 2015
33310,VOLKSWAGEN,VOLKSWAGEN POLO VIVO GP 1.4 CONCEPTLINE,20150101,2015,VOLKSWAGEN POLO VIVO GP 1.4 CONCEPTLINE 2015
33314,VOLKSWAGEN,VOLKSWAGEN POLO VIVO GP 1.4 BLUELINE,20150101,2015,VOLKSWAGEN POLO VIVO GP 1.4 BLUELINE 2015
33320,VOLKSWAGEN,VOLKSWAGEN POLO VIVO GP 1.4 TRENDLINE,20150101,2015,VOLKSWAGEN POLO VIVO GP 1.4 TRENDLINE 2015
33325,VOLKSWAGEN,VOLKSWAGEN POLO VIVO GP 1.4 TRENDLINE TIP,20150101,2015,VOLKSWAGEN POLO VIVO GP 1.4 TRENDLINE TIP 2015
33336,VOLKSWAGEN,VOLKSWAGEN POLO VIVO GP 1.6 TRENDLINE,20150101,2015,VOLKSWAGEN POLO VIVO GP 1.6 TRENDLINE 2015
33338,VOLKSWAGEN,VOLKSWAGEN POLO VIVO GP 1.6 COMFORTLINE,20150101,2015,VOLKSWAGEN POLO VIVO GP 1.6 COMFORTLINE 2015
33450,VOLKSWAGEN,VOLKSWAGEN POLO GP 1.2 TSI TRENDLINE (66KW),20150101,2015,VOLKSWAGEN POLO GP 1.2 TSI TRENDLINE (66KW) 2015
33452,VOLKSWAGEN,VOLKSWAGEN POLO GP 1.2 TSI COMFORTLINE (66KW),20150101,2015,VOLKSWAGEN POLO GP 1.2 TSI COMFORTLINE (66KW) 2015
33454,VOLKSWAGEN,VOLKSWAGEN POLO GP 1.2 TSI HIGHLINE (81KW),20150101,2015,VOLKSWAGEN POLO GP 1.2 TSI HIGHLINE (81KW) 2015
33456,VOLKSWAGEN,VOLKSWAGEN POLO GP 1.2 TSI HIGHLINE DSG (81KW),20150101,2015,VOLKSWAGEN POLO GP 1.2 TSI HIGHLINE DSG (81KW) 2015
33458,VOLKSWAGEN,VOLKSWAGEN POLO CROSS 1.2 TSI,20150101,2015,VOLKSWAGEN POLO CROSS 1.2 TSI 2015
34170,VOLKSWAGEN,VOLKSWAGEN GOLF VII 2.0 TDI COMFORTLINE,20150101,2015,VOLKSWAGEN GOLF VII 2.0 TDI COMFORTLINE 2015
34184,VOLKSWAGEN,VOLKSWAGEN GOLF VII 2.0 TDI HIGHLINE DSG,20150101,2015,VOLKSWAGEN GOLF VII 2.0 TDI HIGHLINE DSG 2015
34196,VOLKSWAGEN,VOLKSWAGEN GOLF VII GTI 2.0 TSI,20150101,2015,VOLKSWAGEN GOLF VII GTI 2.0 TSI 2015
34209,VOLKSWAGEN,VOLKSWAGEN GOLF VII GTI 2.0 TSI DSG,20150101,2015,VOLKSWAGEN GOLF VII GTI 2.0 TSI DSG 2015
34219,VOLKSWAGEN,VOLKSWAGEN GOLF VII 2.0 TSI R,20150101,2015,VOLKSWAGEN GOLF VII 2.0 TSI R 2015
34224,VOLKSWAGEN,VOLKSWAGEN GOLF VII 2.0 TSI R DSG,20150101,2015,VOLKSWAGEN GOLF VII 2.0 TSI R DSG 2015
34249,VOLKSWAGEN,VOLKSWAGEN SCIROCCO GP 1.4 TSI HIGHLINE,20150101,2015,VOLKSWAGEN SCIROCCO GP 1.4 TSI HIGHLINE 2015
34262,VOLKSWAGEN,VOLKSWAGEN SCIROCCO GP 2.0 TSI SPORTLINE DSG,20150101,2015,VOLKSWAGEN SCIROCCO GP 2.0 TSI SPORTLINE DSG 2015
34270,VOLKSWAGEN,VOLKSWAGEN SCIROCCO GP 2.0 TSI R DSG (188KW),20150101,2015,VOLKSWAGEN SCIROCCO GP 2.0 TSI R DSG (188KW) 2015
34468,VOLKSWAGEN,VOLKSWAGEN JETTA GP 1.2 TSI TRENDLINE,20150101,2015,VOLKSWAGEN JETTA GP 1.2 TSI TRENDLINE 2015
34511,VOLKSWAGEN,VOLKSWAGEN JETTA GP 1.6 TDI COMFORTLINE,20150101,2015,VOLKSWAGEN JETTA GP 1.6 TDI COMFORTLINE 2015
34517,VOLKSWAGEN,VOLKSWAGEN JETTA GP 1.6 TDI COMFORTLINE DSG,20150101,2015,VOLKSWAGEN JETTA GP 1.6 TDI COMFORTLINE DSG 2015
34546,VOLKSWAGEN,VOLKSWAGEN JETTA GP 2.0 TDI HIGHLINE DSG,20150101,2015,VOLKSWAGEN JETTA GP 2.0 TDI HIGHLINE DSG 2015
34601,VOLKSWAGEN,VOLKSWAGEN BEETLE 1.2 TSI DESIGN,20150101,2015,VOLKSWAGEN BEETLE 1.2 TSI DESIGN 2015
34615,VOLKSWAGEN,VOLKSWAGEN TOURAN 1.2 TSI TRENDLINE,20150101,2015,VOLKSWAGEN TOURAN 1.2 TSI TRENDLINE 2015
34621,VOLKSWAGEN,VOLKSWAGEN TOURAN 1.4 TSI HIGHLINE,20150101,2015,VOLKSWAGEN TOURAN 1.4 TSI HIGHLINE 2015
34640,VOLKSWAGEN,VOLKSWAGEN TOURAN 2.0 TDI TRENDLINE,20150101,2015,VOLKSWAGEN TOURAN 2.0 TDI TRENDLINE 2015
34644,VOLKSWAGEN,VOLKSWAGEN TOURAN 2.0 TDI TRENDLINE DSG,20150101,2015,VOLKSWAGEN TOURAN 2.0 TDI TRENDLINE DSG 2015
34835,VOLKSWAGEN,VOLKSWAGEN PASSAT 2.0 TDI C/LNE (103 KW),20150101,2015,VOLKSWAGEN PASSAT 2.0 TDI C/LNE (103 KW) 2015
34840,VOLKSWAGEN,VOLKSWAGEN PASSAT 2.0 TDI C/LNE DSG(103 KW),20150101,2015,VOLKSWAGEN PASSAT 2.0 TDI C/LNE DSG(103 KW) 2015
34869,VOLKSWAGEN,VOLKSWAGEN AMAROK 2.0TDI 103KW S/C P/U,20150101,2015,VOLKSWAGEN AMAROK 2.0TDI 103KW S/C P/U 2015
34873,VOLKSWAGEN,VOLKSWAGEN AMAROK 2.0TDI TRENDLINE 103KW S/C P/U,20150101,2015,VOLKSWAGEN AMAROK 2.0TDI TRENDLINE 103KW S/C P/U 2015
34876,VOLKSWAGEN,VOLKSWAGEN AMAROK 2.0TDI TRENDLINE 103KW D/C P/U,20150101,2015,VOLKSWAGEN AMAROK 2.0TDI TRENDLINE 103KW D/C P/U 2015
34880,VOLKSWAGEN,VOLKSWAGEN AMAROK 2.0TDI 103KW 4MOT S/C P/U,20150101,2015,VOLKSWAGEN AMAROK 2.0TDI 103KW 4MOT S/C P/U 2015
34884,VOLKSWAGEN,VOLKSWAGEN AMAROK 2.0TDI TRENDLINE 103KW 4MOT S/C,20150101,2015,VOLKSWAGEN AMAROK 2.0TDI TRENDLINE 103KW 4MOT S/C 2015
34887,VOLKSWAGEN,VOLKSWAGEN AMAROK 2.0TDI TRENDLINE 103KW 4MOT D/C,20150101,2015,VOLKSWAGEN AMAROK 2.0TDI TRENDLINE 103KW 4MOT D/C 2015
34893,VOLKSWAGEN,VOLKSWAGEN AMAROK 2.0TSI TRENDLINE 118KW S/C P/U,20150101,2015,VOLKSWAGEN AMAROK 2.0TSI TRENDLINE 118KW S/C P/U 2015
34898,VOLKSWAGEN,VOLKSWAGEN AMAROK 2.0TSI TRENDLINE 118KW D/C P/U,20150101,2015,VOLKSWAGEN AMAROK 2.0TSI TRENDLINE 118KW D/C P/U 2015
